[2025-10-06 10:46:40,272] 97 werkzeug - WARNING -  * Debugger is active!
[2025-10-06 10:46:40,302] 97 werkzeug - INFO -  * Debugger PIN: 117-622-827
[2025-10-06 10:46:40,662] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\itsdangerous\\timed.py', reloading
[2025-10-06 10:46:40,669] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\itsdangerous\\url_safe.py', reloading
[2025-10-06 10:46:40,669] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\itsdangerous\\url_safe.py', reloading
[2025-10-06 10:46:40,680] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_additional_thread_info.py', reloading
[2025-10-06 10:46:40,681] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_additional_thread_info.py', reloading
[2025-10-06 10:46:40,703] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_cython_wrapper.py', reloading
[2025-10-06 10:46:40,704] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_cython_wrapper.py', reloading
[2025-10-06 10:46:40,705] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jedi\\__init__.py', reloading
[2025-10-06 10:46:40,706] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jedi\\__init__.py', reloading
[2025-10-06 10:46:40,724] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\__init__.py', reloading
[2025-10-06 10:46:40,725] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\__init__.py', reloading
[2025-10-06 10:46:40,747] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\bccache.py', reloading
[2025-10-06 10:46:40,748] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\bccache.py', reloading
[2025-10-06 10:46:40,780] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_dont_trace.py', reloading
[2025-10-06 10:46:40,781] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_dont_trace.py', reloading
[2025-10-06 10:46:40,782] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\environment.py', reloading
[2025-10-06 10:46:40,783] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\environment.py', reloading
[2025-10-06 10:46:40,807] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_bytecode_utils.py', reloading
[2025-10-06 10:46:40,808] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_bytecode_utils.py', reloading
[2025-10-06 10:46:40,828] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\exceptions.py', reloading
[2025-10-06 10:46:40,828] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\exceptions.py', reloading
[2025-10-06 10:46:40,834] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\__init__.py', reloading
[2025-10-06 10:46:40,834] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\__init__.py', reloading
[2025-10-06 10:46:40,853] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\loaders.py', reloading
[2025-10-06 10:46:40,853] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\loaders.py', reloading
[2025-10-06 10:46:40,856] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\flags.py', reloading
[2025-10-06 10:46:40,857] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\flags.py', reloading
[2025-10-06 10:46:40,883] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\instr.py', reloading
[2025-10-06 10:46:40,884] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\instr.py', reloading
[2025-10-06 10:46:40,885] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\runtime.py', reloading
[2025-10-06 10:46:40,886] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\runtime.py', reloading
[2025-10-06 10:46:40,907] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\bytecode.py', reloading
[2025-10-06 10:46:40,908] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\bytecode.py', reloading
[2025-10-06 10:46:40,929] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jinja2\\utils.py', reloading
[2025-10-06 10:46:40,929] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jinja2\\utils.py', reloading
[2025-10-06 10:46:40,931] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\concrete.py', reloading
[2025-10-06 10:46:40,931] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\concrete.py', reloading
[2025-10-06 10:46:40,958] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\cfg.py', reloading
[2025-10-06 10:46:40,959] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_frame_eval\\vendored\\bytecode\\cfg.py', reloading
[2025-10-06 10:46:40,983] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\joblib\\hashing.py', reloading
[2025-10-06 10:46:40,983] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\joblib\\hashing.py', reloading
[2025-10-06 10:46:40,986] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_sys_monitoring\\pydevd_sys_monitoring.py', reloading
[2025-10-06 10:46:40,986] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_sys_monitoring\\pydevd_sys_monitoring.py', reloading
[2025-10-06 10:46:41,014] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_sys_monitoring\\_pydevd_sys_monitoring.py', reloading
[2025-10-06 10:46:41,015] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_sys_monitoring\\_pydevd_sys_monitoring.py', reloading
[2025-10-06 10:46:41,017] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\joblib\\numpy_pickle.py', reloading
[2025-10-06 10:46:41,017] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\joblib\\numpy_pickle.py', reloading
[2025-10-06 10:46:41,036] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_trace_dispatch.py', reloading
[2025-10-06 10:46:41,036] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_trace_dispatch.py', reloading
[2025-10-06 10:46:41,048] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\joblib\\compressor.py', reloading
[2025-10-06 10:46:41,049] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\joblib\\compressor.py', reloading
[2025-10-06 10:46:41,058] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_additional_thread_info_regular.py', reloading
[2025-10-06 10:46:41,058] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_additional_thread_info_regular.py', reloading
[2025-10-06 10:46:41,082] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_breakpoints.py', reloading
[2025-10-06 10:46:41,083] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_breakpoints.py', reloading
[2025-10-06 10:46:41,090] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\joblib\\parallel.py', reloading
[2025-10-06 10:46:41,091] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\joblib\\parallel.py', reloading
[2025-10-06 10:46:41,105] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_import_class.py', reloading
[2025-10-06 10:46:41,106] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_import_class.py', reloading
[2025-10-06 10:46:41,119] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\joblib\\_cloudpickle_wrapper.py', reloading
[2025-10-06 10:46:41,120] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\joblib\\_cloudpickle_wrapper.py', reloading
[2025-10-06 10:46:41,133] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_save_locals.py', reloading
[2025-10-06 10:46:41,135] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_save_locals.py', reloading
[2025-10-06 10:46:41,140] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jsonschema_specifications\\__init__.py', reloading
[2025-10-06 10:46:41,141] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jsonschema_specifications\\__init__.py', reloading
[2025-10-06 10:46:41,146] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jupyterlab_widgets\\__init__.py', reloading
[2025-10-06 10:46:41,146] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jupyterlab_widgets\\__init__.py', reloading
[2025-10-06 10:46:41,161] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_timeout.py', reloading
[2025-10-06 10:46:41,162] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_timeout.py', reloading
[2025-10-06 10:46:41,167] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jupyterlab_widgets\\_version.py', reloading
[2025-10-06 10:46:41,168] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jupyterlab_widgets\\_version.py', reloading
[2025-10-06 10:46:41,172] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\jupyter_core\\__init__.py', reloading
[2025-10-06 10:46:41,173] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\jupyter_core\\__init__.py', reloading
[2025-10-06 10:46:41,190] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_daemon_thread.py', reloading
[2025-10-06 10:46:41,191] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\_pydevd_bundle\\pydevd_daemon_thread.py', reloading
[2025-10-06 10:46:41,199] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\kaleido\\__init__.py', reloading
[2025-10-06 10:46:41,199] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\kaleido\\__init__.py', reloading
[2025-10-06 10:46:41,219] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\pydevd_tracing.py', reloading
[2025-10-06 10:46:41,219] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\debugpy\\_vendored\\pydevd\\pydevd_tracing.py', reloading
[2025-10-06 10:46:41,224] 97 werkzeug - INFO -  * Detected change in 'd:\\project\\fake-news-detector\\venv\\Lib\\site-packages\\choreographer\\cli\\__init__.py', reloading
[2025-10-06 10:46:41,224] 97 werkzeug - INFO -  * Detected change in 'D:\\Project\\Fake-News-Detector\\venv\\Lib\\site-packages\\choreographer\\cli\\__init__.py', reloading
